customer_id,name,email,date_of_birth,loyalty_level_id,points_balance
9514,Customer_9514,customer9514@example.com,2010-06-12,3,65
9515,Customer_9515,customer9515@example.com,1970-07-03,5,1384
9516,Customer_9516,customer9516@example.com,2016-07-22,3,1650
9517,Customer_9517,customer9517@example.com,1994-02-26,4,274
9518,Customer_9518,customer9518@example.com,1980-06-20,5,4618
9519,Customer_9519,customer9519@example.com,1978-10-07,5,4562
9520,Customer_9520,customer9520@example.com,2004-02-05,4,637
9521,Customer_9521,customer9521@example.com,1991-11-26,4,1651
9522,Customer_9522,customer9522@example.com,1974-09-13,4,288
9523,Customer_9523,customer9523@example.com,2009-12-25,4,589
9524,Customer_9524,customer9524@example.com,1997-09-06,4,2067
9525,Customer_9525,customer9525@example.com,1983-06-05,1,1404
9526,Customer_9526,customer9526@example.com,1998-01-04,5,3106
9527,Customer_9527,customer9527@example.com,2000-11-22,5,2092
9528,Customer_9528,customer9528@example.com,1976-11-27,5,4904
9529,Customer_9529,customer9529@example.com,2010-12-15,2,4799
9530,Customer_9530,customer9530@example.com,2013-05-18,1,836
9531,Customer_9531,customer9531@example.com,1979-01-05,4,930
9532,Customer_9532,customer9532@example.com,1985-10-14,5,3673
9533,Customer_9533,customer9533@example.com,2015-05-13,4,541
9534,Customer_9534,customer9534@example.com,2016-11-13,5,178
9535,Customer_9535,customer9535@example.com,1994-02-24,4,2935
9536,Customer_9536,customer9536@example.com,1988-09-07,1,4867
9537,Customer_9537,customer9537@example.com,2017-03-15,1,1929
9538,Customer_9538,customer9538@example.com,1990-02-15,1,2929
9539,Customer_9539,customer9539@example.com,2005-04-12,1,1966
9540,Customer_9540,customer9540@example.com,1999-12-15,4,4902
9541,Customer_9541,customer9541@example.com,2003-05-18,1,1164
9542,Customer_9542,customer9542@example.com,2008-09-27,3,2389
9543,Customer_9543,customer9543@example.com,1981-11-04,4,569
9544,Customer_9544,customer9544@example.com,1975-03-01,1,857
9545,Customer_9545,customer9545@example.com,2014-01-04,1,3530
9546,Customer_9546,customer9546@example.com,2018-02-23,3,4495
9547,Customer_9547,customer9547@example.com,2000-10-24,2,4795
9548,Customer_9548,customer9548@example.com,1998-07-26,4,383
9549,Customer_9549,customer9549@example.com,1974-02-07,3,4248
9550,Customer_9550,customer9550@example.com,1988-11-21,3,3985
9551,Customer_9551,customer9551@example.com,1984-06-23,3,4484
9552,Customer_9552,customer9552@example.com,1996-11-20,1,2540
9553,Customer_9553,customer9553@example.com,1998-01-15,5,4616
9554,Customer_9554,customer9554@example.com,2013-10-18,5,3794
9555,Customer_9555,customer9555@example.com,1989-10-06,4,784
9556,Customer_9556,customer9556@example.com,2013-08-31,3,1785
9557,Customer_9557,customer9557@example.com,1977-07-18,4,2325
9558,Customer_9558,customer9558@example.com,1999-03-26,4,1312
9559,Customer_9559,customer9559@example.com,1981-07-09,2,2141
9560,Customer_9560,customer9560@example.com,2000-12-02,5,722
9561,Customer_9561,customer9561@example.com,1970-02-24,3,1809
9562,Customer_9562,customer9562@example.com,2019-02-20,3,3459
9563,Customer_9563,customer9563@example.com,2009-07-31,2,3702
9564,Customer_9564,customer9564@example.com,2005-02-24,1,1789
9565,Customer_9565,customer9565@example.com,2001-06-29,4,1312
9566,Customer_9566,customer9566@example.com,2001-12-24,1,1851
9567,Customer_9567,customer9567@example.com,2008-08-09,1,1073
9568,Customer_9568,customer9568@example.com,2007-05-28,1,2827
9569,Customer_9569,customer9569@example.com,1971-05-20,3,4870
9570,Customer_9570,customer9570@example.com,1979-08-17,5,3861
9571,Customer_9571,customer9571@example.com,2011-05-17,4,1319
9572,Customer_9572,customer9572@example.com,2017-10-19,3,2891
9573,Customer_9573,customer9573@example.com,2005-06-28,3,1689
9574,Customer_9574,customer9574@example.com,2014-11-16,1,2592
9575,Customer_9575,customer9575@example.com,2004-11-18,4,4497
9576,Customer_9576,customer9576@example.com,2016-05-31,3,437
9577,Customer_9577,customer9577@example.com,1991-07-12,4,4954
9578,Customer_9578,customer9578@example.com,1993-01-15,1,2855
9579,Customer_9579,customer9579@example.com,2018-12-28,3,273
9580,Customer_9580,customer9580@example.com,1976-11-08,5,198
9581,Customer_9581,customer9581@example.com,2002-01-27,4,723
9582,Customer_9582,customer9582@example.com,1985-06-13,2,3978
9583,Customer_9583,customer9583@example.com,1975-07-03,4,4157
9584,Customer_9584,customer9584@example.com,2003-07-25,5,1224
9585,Customer_9585,customer9585@example.com,2010-01-22,2,1600
9586,Customer_9586,customer9586@example.com,2017-05-05,1,766
9587,Customer_9587,customer9587@example.com,1989-10-28,2,1006
9588,Customer_9588,customer9588@example.com,1973-05-19,4,175
9589,Customer_9589,customer9589@example.com,2011-01-22,3,435
9590,Customer_9590,customer9590@example.com,1996-03-14,3,1593
9591,Customer_9591,customer9591@example.com,1974-07-15,3,4000
9592,Customer_9592,customer9592@example.com,1996-07-23,1,3253
9593,Customer_9593,customer9593@example.com,2016-02-28,5,1681
9594,Customer_9594,customer9594@example.com,2003-10-16,4,621
9595,Customer_9595,customer9595@example.com,1995-11-14,5,4867
9596,Customer_9596,customer9596@example.com,1983-11-15,5,881
9597,Customer_9597,customer9597@example.com,1987-11-30,3,3708
9598,Customer_9598,customer9598@example.com,1985-11-07,4,2809
9599,Customer_9599,customer9599@example.com,1998-10-29,4,1766
9600,Customer_9600,customer9600@example.com,2003-06-22,4,1155
9601,Customer_9601,customer9601@example.com,2006-08-22,3,3167
9602,Customer_9602,customer9602@example.com,1991-04-13,4,3916
9603,Customer_9603,customer9603@example.com,2014-08-13,1,4476
9604,Customer_9604,customer9604@example.com,2012-10-31,5,4662
9605,Customer_9605,customer9605@example.com,2014-04-22,5,106
9606,Customer_9606,customer9606@example.com,1988-10-17,4,1570
9607,Customer_9607,customer9607@example.com,1986-01-05,2,3507
9608,Customer_9608,customer9608@example.com,1974-06-07,4,1460
9609,Customer_9609,customer9609@example.com,2015-05-11,4,1897
9610,Customer_9610,customer9610@example.com,1994-07-11,4,4971
9611,Customer_9611,customer9611@example.com,2000-08-21,2,4707
9612,Customer_9612,customer9612@example.com,2017-10-26,1,3981
9613,Customer_9613,customer9613@example.com,1997-05-17,3,4284
9614,Customer_9614,customer9614@example.com,1973-10-13,5,4315
9615,Customer_9615,customer9615@example.com,1999-01-07,2,824
9616,Customer_9616,customer9616@example.com,1994-11-20,4,634
9617,Customer_9617,customer9617@example.com,1981-08-15,5,1771
9618,Customer_9618,customer9618@example.com,2001-05-25,5,133
9619,Customer_9619,customer9619@example.com,2016-09-05,2,118
9620,Customer_9620,customer9620@example.com,2004-12-11,2,1895
9621,Customer_9621,customer9621@example.com,1984-09-24,1,416
9622,Customer_9622,customer9622@example.com,1974-03-23,2,298
9623,Customer_9623,customer9623@example.com,2006-10-13,3,4184
9624,Customer_9624,customer9624@example.com,1987-07-19,5,3992
9625,Customer_9625,customer9625@example.com,2017-07-14,1,2543
9626,Customer_9626,customer9626@example.com,2012-10-16,1,3881
9627,Customer_9627,customer9627@example.com,1973-10-12,5,3537
9628,Customer_9628,customer9628@example.com,1995-11-02,4,3842
9629,Customer_9629,customer9629@example.com,1984-08-11,2,3751
9630,Customer_9630,customer9630@example.com,1989-02-07,3,1940
9631,Customer_9631,customer9631@example.com,1990-11-10,3,833
9632,Customer_9632,customer9632@example.com,2011-04-24,4,628
9633,Customer_9633,customer9633@example.com,2013-09-16,3,1820
9634,Customer_9634,customer9634@example.com,1977-02-20,3,4015
9635,Customer_9635,customer9635@example.com,2007-10-06,5,1187
9636,Customer_9636,customer9636@example.com,1975-10-24,3,1660
9637,Customer_9637,customer9637@example.com,2010-09-16,1,4877
9638,Customer_9638,customer9638@example.com,1984-05-08,2,114
9639,Customer_9639,customer9639@example.com,2009-03-20,5,2832
9640,Customer_9640,customer9640@example.com,1988-12-11,5,397
9641,Customer_9641,customer9641@example.com,2015-07-03,3,3248
9642,Customer_9642,customer9642@example.com,1992-07-09,2,1203
9643,Customer_9643,customer9643@example.com,1999-10-15,1,2756
9644,Customer_9644,customer9644@example.com,1993-11-16,5,3725
9645,Customer_9645,customer9645@example.com,2003-04-28,3,3200
9646,Customer_9646,customer9646@example.com,1998-11-27,3,2340
9647,Customer_9647,customer9647@example.com,2018-12-12,4,3505
9648,Customer_9648,customer9648@example.com,2008-02-08,5,3488
9649,Customer_9649,customer9649@example.com,2001-04-27,2,79
9650,Customer_9650,customer9650@example.com,1980-01-08,3,2990
9651,Customer_9651,customer9651@example.com,2016-09-09,1,2516
9652,Customer_9652,customer9652@example.com,1970-05-14,3,3081
9653,Customer_9653,customer9653@example.com,2018-12-31,5,1321
9654,Customer_9654,customer9654@example.com,1974-05-29,5,4841
9655,Customer_9655,customer9655@example.com,1989-02-28,1,3141
9656,Customer_9656,customer9656@example.com,2018-10-05,3,1684
9657,Customer_9657,customer9657@example.com,1985-07-16,5,4848
9658,Customer_9658,customer9658@example.com,1985-05-03,2,4474
9659,Customer_9659,customer9659@example.com,2011-05-04,4,1621
9660,Customer_9660,customer9660@example.com,1979-03-04,1,4223
9661,Customer_9661,customer9661@example.com,1983-05-24,3,2063
9662,Customer_9662,customer9662@example.com,2018-08-30,4,348
9663,Customer_9663,customer9663@example.com,1971-07-19,5,3231
9664,Customer_9664,customer9664@example.com,1995-04-22,1,1900
9665,Customer_9665,customer9665@example.com,1987-01-09,3,3966
9666,Customer_9666,customer9666@example.com,1971-06-13,2,4592
9667,Customer_9667,customer9667@example.com,2008-07-24,5,2736
9668,Customer_9668,customer9668@example.com,1973-05-25,5,4372
9669,Customer_9669,customer9669@example.com,1994-10-14,3,2371
9670,Customer_9670,customer9670@example.com,1987-07-11,4,293
9671,Customer_9671,customer9671@example.com,1994-08-04,1,1040
9672,Customer_9672,customer9672@example.com,1985-10-16,4,811
9673,Customer_9673,customer9673@example.com,2005-11-07,1,1053
9674,Customer_9674,customer9674@example.com,1972-12-19,4,2350
9675,Customer_9675,customer9675@example.com,1981-12-04,4,4536
9676,Customer_9676,customer9676@example.com,1971-12-27,5,3514
9677,Customer_9677,customer9677@example.com,1986-02-21,4,1149
9678,Customer_9678,customer9678@example.com,1993-10-26,2,4337
9679,Customer_9679,customer9679@example.com,2001-07-15,1,1779
9680,Customer_9680,customer9680@example.com,1998-01-29,4,2906
9681,Customer_9681,customer9681@example.com,1989-04-17,2,3715
9682,Customer_9682,customer9682@example.com,2007-05-22,1,1363
9683,Customer_9683,customer9683@example.com,1976-08-10,4,477
9684,Customer_9684,customer9684@example.com,1989-07-03,3,1926
9685,Customer_9685,customer9685@example.com,1990-08-08,3,1333
9686,Customer_9686,customer9686@example.com,1980-09-26,5,4499
9687,Customer_9687,customer9687@example.com,2007-04-15,1,2167
9688,Customer_9688,customer9688@example.com,1998-07-10,3,3591
9689,Customer_9689,customer9689@example.com,2001-02-06,1,128
9690,Customer_9690,customer9690@example.com,1987-03-21,4,1667
9691,Customer_9691,customer9691@example.com,1971-04-23,3,3749
9692,Customer_9692,customer9692@example.com,2001-03-18,2,4369
9693,Customer_9693,customer9693@example.com,2011-11-18,2,1816
9694,Customer_9694,customer9694@example.com,2006-03-15,4,2339
9695,Customer_9695,customer9695@example.com,1972-08-04,3,1317
9696,Customer_9696,customer9696@example.com,1990-11-16,1,2135
9697,Customer_9697,customer9697@example.com,1983-05-07,1,4295
9698,Customer_9698,customer9698@example.com,2001-05-17,3,82
9699,Customer_9699,customer9699@example.com,2006-10-24,5,4136
9700,Customer_9700,customer9700@example.com,1976-06-07,4,1764
9701,Customer_9701,customer9701@example.com,2011-07-14,4,4897
9702,Customer_9702,customer9702@example.com,1991-01-21,3,2425
9703,Customer_9703,customer9703@example.com,2008-09-26,5,3660
9704,Customer_9704,customer9704@example.com,1997-09-18,2,3002
9705,Customer_9705,customer9705@example.com,2018-11-04,4,4951
9706,Customer_9706,customer9706@example.com,2004-01-27,1,3729
9707,Customer_9707,customer9707@example.com,1990-03-20,4,78
9708,Customer_9708,customer9708@example.com,2001-04-23,1,768
9709,Customer_9709,customer9709@example.com,1984-06-29,1,4106
9710,Customer_9710,customer9710@example.com,1974-10-18,2,989
9711,Customer_9711,customer9711@example.com,1983-07-11,4,3215
9712,Customer_9712,customer9712@example.com,1991-02-03,3,3164
9713,Customer_9713,customer9713@example.com,2011-12-06,4,3549
9714,Customer_9714,customer9714@example.com,1973-04-11,4,2608
9715,Customer_9715,customer9715@example.com,1973-09-08,5,4799
9716,Customer_9716,customer9716@example.com,1970-11-06,4,291
9717,Customer_9717,customer9717@example.com,1972-03-31,3,1886
9718,Customer_9718,customer9718@example.com,2013-04-08,1,1706
9719,Customer_9719,customer9719@example.com,2011-01-23,3,4974
9720,Customer_9720,customer9720@example.com,2015-12-10,1,3502
9721,Customer_9721,customer9721@example.com,1989-05-23,3,4309
9722,Customer_9722,customer9722@example.com,1988-07-28,5,1038
9723,Customer_9723,customer9723@example.com,2011-04-23,1,842
9724,Customer_9724,customer9724@example.com,1981-08-31,3,2700
9725,Customer_9725,customer9725@example.com,1970-04-01,3,950
9726,Customer_9726,customer9726@example.com,1992-01-18,5,4669
9727,Customer_9727,customer9727@example.com,2004-12-04,4,1032
9728,Customer_9728,customer9728@example.com,1997-06-01,3,2340
9729,Customer_9729,customer9729@example.com,1974-04-18,1,929
9730,Customer_9730,customer9730@example.com,2019-02-10,2,1527
9731,Customer_9731,customer9731@example.com,2008-09-02,5,1344
9732,Customer_9732,customer9732@example.com,2016-03-18,5,2596
9733,Customer_9733,customer9733@example.com,2003-12-16,1,4585
9734,Customer_9734,customer9734@example.com,1993-03-13,5,3958
9735,Customer_9735,customer9735@example.com,1992-05-19,4,3756
9736,Customer_9736,customer9736@example.com,2000-11-21,3,521
9737,Customer_9737,customer9737@example.com,1990-02-26,1,4610
9738,Customer_9738,customer9738@example.com,1986-07-02,4,3606
9739,Customer_9739,customer9739@example.com,1972-04-20,2,438
9740,Customer_9740,customer9740@example.com,2009-01-12,3,1127
9741,Customer_9741,customer9741@example.com,1975-12-22,3,2735
9742,Customer_9742,customer9742@example.com,2005-05-13,4,4010
9743,Customer_9743,customer9743@example.com,1983-11-23,4,2334
9744,Customer_9744,customer9744@example.com,2001-09-09,4,4211
9745,Customer_9745,customer9745@example.com,2008-06-23,4,2927
9746,Customer_9746,customer9746@example.com,1993-01-08,5,1959
9747,Customer_9747,customer9747@example.com,2009-12-18,2,3817
9748,Customer_9748,customer9748@example.com,2000-06-21,5,851
9749,Customer_9749,customer9749@example.com,2002-01-16,5,3982
9750,Customer_9750,customer9750@example.com,1991-02-04,3,2190
9751,Customer_9751,customer9751@example.com,2001-03-07,2,3715
9752,Customer_9752,customer9752@example.com,1986-08-29,2,1891
9753,Customer_9753,customer9753@example.com,1976-10-12,2,495
9754,Customer_9754,customer9754@example.com,1978-02-27,5,3711
9755,Customer_9755,customer9755@example.com,1993-06-17,5,864
9756,Customer_9756,customer9756@example.com,1972-12-02,4,3865
9757,Customer_9757,customer9757@example.com,2004-12-04,3,359
9758,Customer_9758,customer9758@example.com,2002-12-13,3,1211
9759,Customer_9759,customer9759@example.com,2019-03-27,3,3533
9760,Customer_9760,customer9760@example.com,2014-06-09,2,109
9761,Customer_9761,customer9761@example.com,2003-10-25,1,893
9762,Customer_9762,customer9762@example.com,1990-07-09,1,4528
9763,Customer_9763,customer9763@example.com,1977-02-05,5,106
9764,Customer_9764,customer9764@example.com,1990-06-30,3,4483
9765,Customer_9765,customer9765@example.com,1987-10-10,3,3417
9766,Customer_9766,customer9766@example.com,1999-04-25,3,2614
9767,Customer_9767,customer9767@example.com,1975-02-18,5,1575
9768,Customer_9768,customer9768@example.com,1982-03-28,3,2029
9769,Customer_9769,customer9769@example.com,1988-07-07,1,2196
9770,Customer_9770,customer9770@example.com,1992-08-25,5,1520
9771,Customer_9771,customer9771@example.com,1972-11-02,1,1072
9772,Customer_9772,customer9772@example.com,1994-11-04,4,2276
9773,Customer_9773,customer9773@example.com,2005-07-17,5,1179
9774,Customer_9774,customer9774@example.com,2002-03-05,5,314
9775,Customer_9775,customer9775@example.com,2008-09-20,1,4156
9776,Customer_9776,customer9776@example.com,2009-07-22,1,566
9777,Customer_9777,customer9777@example.com,1976-11-01,4,1326
9778,Customer_9778,customer9778@example.com,1973-04-27,1,4506
9779,Customer_9779,customer9779@example.com,1995-06-12,3,906
9780,Customer_9780,customer9780@example.com,1982-03-19,2,4369
9781,Customer_9781,customer9781@example.com,1983-05-09,2,810
9782,Customer_9782,customer9782@example.com,1994-09-07,4,663
9783,Customer_9783,customer9783@example.com,1977-10-25,3,868
9784,Customer_9784,customer9784@example.com,2017-05-06,3,2605
9785,Customer_9785,customer9785@example.com,2010-02-15,3,4716
9786,Customer_9786,customer9786@example.com,1971-08-11,4,210
9787,Customer_9787,customer9787@example.com,1986-06-08,4,1835
9788,Customer_9788,customer9788@example.com,2009-10-06,2,1886
9789,Customer_9789,customer9789@example.com,1972-06-21,5,2790
9790,Customer_9790,customer9790@example.com,1971-06-14,5,2941
9791,Customer_9791,customer9791@example.com,1992-07-16,4,1196
9792,Customer_9792,customer9792@example.com,1984-02-04,5,3022
9793,Customer_9793,customer9793@example.com,1970-05-22,3,4903
9794,Customer_9794,customer9794@example.com,1978-09-17,1,932
9795,Customer_9795,customer9795@example.com,1996-08-18,2,2941
9796,Customer_9796,customer9796@example.com,2004-08-25,5,1998
9797,Customer_9797,customer9797@example.com,1980-11-05,2,858
9798,Customer_9798,customer9798@example.com,2008-04-20,4,869
9799,Customer_9799,customer9799@example.com,1993-04-25,4,1533
9800,Customer_9800,customer9800@example.com,2001-01-04,5,60
9801,Customer_9801,customer9801@example.com,1997-03-14,3,3527
9802,Customer_9802,customer9802@example.com,1995-12-26,5,4471
9803,Customer_9803,customer9803@example.com,1988-05-17,5,958
9804,Customer_9804,customer9804@example.com,1973-01-03,1,1472
9805,Customer_9805,customer9805@example.com,1990-09-06,4,3559
9806,Customer_9806,customer9806@example.com,1995-04-15,4,3548
9807,Customer_9807,customer9807@example.com,1983-05-04,1,3468
9808,Customer_9808,customer9808@example.com,2000-10-17,3,2945
9809,Customer_9809,customer9809@example.com,1974-12-10,4,372
9810,Customer_9810,customer9810@example.com,1987-09-03,1,3573
9811,Customer_9811,customer9811@example.com,2017-02-03,2,2362
9812,Customer_9812,customer9812@example.com,2005-01-09,4,2631
9813,Customer_9813,customer9813@example.com,1973-01-21,3,830
9814,Customer_9814,customer9814@example.com,2000-08-29,5,3515
9815,Customer_9815,customer9815@example.com,1989-12-23,2,3679
9816,Customer_9816,customer9816@example.com,2001-08-10,5,3719
9817,Customer_9817,customer9817@example.com,2014-08-20,1,4812
9818,Customer_9818,customer9818@example.com,1977-02-28,3,4284
9819,Customer_9819,customer9819@example.com,2016-08-20,2,2773
9820,Customer_9820,customer9820@example.com,2003-09-30,3,953
9821,Customer_9821,customer9821@example.com,2010-06-15,4,2378
9822,Customer_9822,customer9822@example.com,1976-03-01,1,2886
9823,Customer_9823,customer9823@example.com,1987-04-15,2,2283
9824,Customer_9824,customer9824@example.com,1987-07-30,3,2368
9825,Customer_9825,customer9825@example.com,1980-09-12,5,1636
9826,Customer_9826,customer9826@example.com,1970-05-01,5,2714
9827,Customer_9827,customer9827@example.com,1998-12-29,5,2048
9828,Customer_9828,customer9828@example.com,1971-03-12,1,4700
9829,Customer_9829,customer9829@example.com,1985-12-25,4,4825
9830,Customer_9830,customer9830@example.com,1979-07-10,4,4488
9831,Customer_9831,customer9831@example.com,1993-07-11,4,300
9832,Customer_9832,customer9832@example.com,2010-02-23,1,2250
9833,Customer_9833,customer9833@example.com,1981-11-12,2,1125
9834,Customer_9834,customer9834@example.com,1976-10-21,2,3991
9835,Customer_9835,customer9835@example.com,1986-11-28,2,3118
9836,Customer_9836,customer9836@example.com,1973-06-11,5,4811
9837,Customer_9837,customer9837@example.com,1992-04-26,5,2750
9838,Customer_9838,customer9838@example.com,2013-04-15,1,3437
9839,Customer_9839,customer9839@example.com,1996-08-16,4,4702
9840,Customer_9840,customer9840@example.com,1991-06-23,5,4370
9841,Customer_9841,customer9841@example.com,1999-01-28,1,801
9842,Customer_9842,customer9842@example.com,1980-12-21,2,1321
9843,Customer_9843,customer9843@example.com,1990-12-02,4,2648
9844,Customer_9844,customer9844@example.com,2002-07-26,5,1353
9845,Customer_9845,customer9845@example.com,1985-01-25,3,3956
9846,Customer_9846,customer9846@example.com,2014-10-19,4,3217
9847,Customer_9847,customer9847@example.com,2018-07-09,5,3188
9848,Customer_9848,customer9848@example.com,1991-01-28,5,1531
9849,Customer_9849,customer9849@example.com,2013-09-06,3,957
9850,Customer_9850,customer9850@example.com,1983-09-22,2,4723
9851,Customer_9851,customer9851@example.com,2004-04-18,3,2854
9852,Customer_9852,customer9852@example.com,2015-09-29,3,165
9853,Customer_9853,customer9853@example.com,2011-08-02,5,2930
9854,Customer_9854,customer9854@example.com,2007-11-08,2,4171
9855,Customer_9855,customer9855@example.com,2013-03-19,3,2381
9856,Customer_9856,customer9856@example.com,2018-06-28,3,4990
9857,Customer_9857,customer9857@example.com,2002-12-13,3,804
9858,Customer_9858,customer9858@example.com,1985-04-18,4,1223
9859,Customer_9859,customer9859@example.com,1983-01-08,2,1848
9860,Customer_9860,customer9860@example.com,1971-12-08,3,1351
9861,Customer_9861,customer9861@example.com,2018-03-30,4,2647
9862,Customer_9862,customer9862@example.com,2007-04-01,3,3261
9863,Customer_9863,customer9863@example.com,2009-11-06,4,2060
9864,Customer_9864,customer9864@example.com,1974-01-08,5,3144
9865,Customer_9865,customer9865@example.com,1978-10-23,5,1287
9866,Customer_9866,customer9866@example.com,2000-12-27,2,3004
9867,Customer_9867,customer9867@example.com,1976-09-25,3,1907
9868,Customer_9868,customer9868@example.com,2005-05-09,2,389
9869,Customer_9869,customer9869@example.com,1971-12-23,3,925
9870,Customer_9870,customer9870@example.com,2016-02-24,5,3460
9871,Customer_9871,customer9871@example.com,1989-12-21,5,237
9872,Customer_9872,customer9872@example.com,1985-02-17,2,1044
9873,Customer_9873,customer9873@example.com,2005-08-28,5,4273
9874,Customer_9874,customer9874@example.com,1993-04-14,1,4113
9875,Customer_9875,customer9875@example.com,1979-09-25,1,3148
9876,Customer_9876,customer9876@example.com,1973-08-04,1,4196
9877,Customer_9877,customer9877@example.com,2001-03-01,2,589
9878,Customer_9878,customer9878@example.com,2018-12-03,3,3841
9879,Customer_9879,customer9879@example.com,2018-06-13,1,2865
9880,Customer_9880,customer9880@example.com,1978-08-09,2,4073
9881,Customer_9881,customer9881@example.com,2009-11-17,3,2630
9882,Customer_9882,customer9882@example.com,1991-06-12,2,1886
9883,Customer_9883,customer9883@example.com,1989-01-29,1,2578
9884,Customer_9884,customer9884@example.com,2018-01-03,5,3658
9885,Customer_9885,customer9885@example.com,2006-05-11,2,4425
9886,Customer_9886,customer9886@example.com,2002-04-14,4,4784
9887,Customer_9887,customer9887@example.com,1975-09-27,5,682
9888,Customer_9888,customer9888@example.com,1972-12-29,5,2505
9889,Customer_9889,customer9889@example.com,1996-06-10,2,2148
9890,Customer_9890,customer9890@example.com,1971-01-07,1,3929
9891,Customer_9891,customer9891@example.com,1981-09-16,3,857
9892,Customer_9892,customer9892@example.com,1978-02-26,3,716
9893,Customer_9893,customer9893@example.com,1981-08-21,1,3878
9894,Customer_9894,customer9894@example.com,2017-01-31,1,3056
9895,Customer_9895,customer9895@example.com,2006-04-16,5,2885
9896,Customer_9896,customer9896@example.com,1988-11-08,3,778
9897,Customer_9897,customer9897@example.com,1988-10-06,1,1173
9898,Customer_9898,customer9898@example.com,2008-11-22,2,3557
9899,Customer_9899,customer9899@example.com,1975-04-21,2,3752
9900,Customer_9900,customer9900@example.com,2003-10-14,5,4802
9901,Customer_9901,customer9901@example.com,2017-06-08,4,2690
9902,Customer_9902,customer9902@example.com,1977-04-02,5,2990
9903,Customer_9903,customer9903@example.com,1998-10-10,5,4970
9904,Customer_9904,customer9904@example.com,1993-02-26,2,3252
9905,Customer_9905,customer9905@example.com,1999-11-20,5,4716
9906,Customer_9906,customer9906@example.com,2018-01-09,3,2280
9907,Customer_9907,customer9907@example.com,2015-12-26,2,4963
9908,Customer_9908,customer9908@example.com,1997-03-19,2,1345
9909,Customer_9909,customer9909@example.com,1997-01-08,1,2263
9910,Customer_9910,customer9910@example.com,2006-08-14,4,204
9911,Customer_9911,customer9911@example.com,2009-03-18,3,1667
9912,Customer_9912,customer9912@example.com,2016-09-11,2,3272
9913,Customer_9913,customer9913@example.com,1985-01-06,4,3004
9914,Customer_9914,customer9914@example.com,1991-05-22,5,176
9915,Customer_9915,customer9915@example.com,2013-11-02,4,2379
9916,Customer_9916,customer9916@example.com,1981-03-24,4,3645
9917,Customer_9917,customer9917@example.com,1992-08-19,2,4460
9918,Customer_9918,customer9918@example.com,2015-09-24,5,3296
9919,Customer_9919,customer9919@example.com,2018-05-24,2,4051
9920,Customer_9920,customer9920@example.com,1972-11-27,3,4784
9921,Customer_9921,customer9921@example.com,1988-07-14,2,2747
9922,Customer_9922,customer9922@example.com,1985-12-31,1,365
9923,Customer_9923,customer9923@example.com,1994-05-06,1,2262
9924,Customer_9924,customer9924@example.com,1989-08-23,1,932
9925,Customer_9925,customer9925@example.com,2001-01-03,2,2812
9926,Customer_9926,customer9926@example.com,2017-04-28,4,1515
9927,Customer_9927,customer9927@example.com,1979-06-13,4,4494
9928,Customer_9928,customer9928@example.com,2006-03-19,5,143
9929,Customer_9929,customer9929@example.com,2009-10-17,1,3906
9930,Customer_9930,customer9930@example.com,2004-04-11,5,118
9931,Customer_9931,customer9931@example.com,1997-07-17,2,4602
9932,Customer_9932,customer9932@example.com,1971-12-13,3,375
9933,Customer_9933,customer9933@example.com,2019-02-14,5,2856
9934,Customer_9934,customer9934@example.com,1983-04-12,5,437
9935,Customer_9935,customer9935@example.com,2019-02-12,3,3798
9936,Customer_9936,customer9936@example.com,1993-02-21,2,3858
9937,Customer_9937,customer9937@example.com,2005-09-28,2,653
9938,Customer_9938,customer9938@example.com,1984-09-05,3,3339
9939,Customer_9939,customer9939@example.com,2019-01-26,3,23
9940,Customer_9940,customer9940@example.com,2005-09-20,2,3246
9941,Customer_9941,customer9941@example.com,1982-03-15,5,1084
9942,Customer_9942,customer9942@example.com,2005-12-29,4,93
9943,Customer_9943,customer9943@example.com,1973-10-09,1,4013
9944,Customer_9944,customer9944@example.com,2002-04-11,4,2609
9945,Customer_9945,customer9945@example.com,1990-03-13,3,4477
9946,Customer_9946,customer9946@example.com,1999-09-20,4,2011
9947,Customer_9947,customer9947@example.com,1973-01-24,3,1418
9948,Customer_9948,customer9948@example.com,2009-01-23,3,2019
9949,Customer_9949,customer9949@example.com,2009-09-11,1,3566
9950,Customer_9950,customer9950@example.com,2014-09-13,5,2409
9951,Customer_9951,customer9951@example.com,2014-11-21,2,3506
9952,Customer_9952,customer9952@example.com,1981-03-05,5,2106
9953,Customer_9953,customer9953@example.com,1981-12-21,4,4740
9954,Customer_9954,customer9954@example.com,2003-01-04,2,128
9955,Customer_9955,customer9955@example.com,1985-06-13,1,3315
9956,Customer_9956,customer9956@example.com,2005-04-04,2,3534
9957,Customer_9957,customer9957@example.com,1982-12-27,5,457
9958,Customer_9958,customer9958@example.com,1996-07-13,1,3386
9959,Customer_9959,customer9959@example.com,1983-12-13,1,4510
9960,Customer_9960,customer9960@example.com,1997-10-26,2,3597
9961,Customer_9961,customer9961@example.com,2006-01-04,2,2155
9962,Customer_9962,customer9962@example.com,2011-02-08,4,1690
9963,Customer_9963,customer9963@example.com,2015-01-05,1,2930
9964,Customer_9964,customer9964@example.com,2006-06-27,1,157
9965,Customer_9965,customer9965@example.com,1976-07-07,4,4245
9966,Customer_9966,customer9966@example.com,2017-05-20,5,234
